customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id29701,Female,0,Yes,No,1.17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.81,222.67,Yes
id29702,Male,0,Yes,No,5.78,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,118.3,240.33,Yes
id29703,Male,0,No,No,4.23,No,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,96.24,153.96,No
id29704,Female,0,No,No,47.7916899597,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,42.910370329,1359.7,No
id29705,Female,0,No,No,2.57,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,95.12,200.19,No
id29706,Male,0,Yes,No,36.3932231695,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,34.4696231167,75.05,No
id29707,Male,0,No,No,30.2460029869,Yes,No,No,No,Yes,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),60.7758958392,301.9,No
id29708,Female,0,No,No,0.5,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.95,495.6,Yes
id29709,Male,1,No,No,35.0726238332,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.7320077244,2566.3,No
id29710,Male,0,No,Yes,3.56,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,91.6,475.31,Yes
id29711,Male,0,Yes,No,36.6484188903,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.006324408,174.45,No
id29712,Female,0,Yes,Yes,36.5881653365,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,No,Electronic check,57.0440691137,469.25,No
id29713,Female,0,No,No,29.231807203,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),70.7726698283,6669.45,No
id29714,Male,0,Yes,No,25.5700317397,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,No,Credit card (automatic),62.9802084308,1504.05,No
id29715,Male,0,Yes,Yes,45.6390548211,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,41.1639285805,438.25,No
id29716,Male,0,Yes,No,24.5474910448,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,44.2223281509,141.1,No
id29717,Female,1,No,No,30.0630972128,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),60.2690122998,6330.4,No
id29718,Female,0,Yes,No,0.0,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,67.2310128283,4250.1,No
id29719,Female,0,No,No,1.82,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,100.1,229.27,No
id29720,Male,0,Yes,Yes,39.532736911,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),69.6215405678,8033.1,No
id29721,Male,0,No,Yes,5.29,Yes,No,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,97.21,265.49,No
id29722,Female,0,No,No,1.69,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,89.71,343.23,No
id29723,Male,0,Yes,No,31.3684239507,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.8748325694,435.45,No
id29724,Female,0,Yes,No,3.11,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.01,168.98,No
id29725,Male,0,No,No,17.096043513,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,One year,No,Mailed check,76.7448819186,829.1,No
id29726,Female,0,No,No,35.8888055816,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,76.6435140485,346.45,No
id29727,Female,0,Yes,No,32.6360119955,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,63.5741449991,6404,No
id29728,Male,1,No,No,52.6187674997,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,67.3452805429,1943.9,No
id29729,Female,0,Yes,No,24.6095123205,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,70.6720536613,1229.1,No
id29730,Male,0,Yes,No,45.2726892232,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,36.6310087138,6856.95,No
id29731,Male,0,No,No,5.1,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,103.71,226.4,No
id29732,Female,0,No,No,4.99,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.93,304.86,Yes
id29733,Male,1,Yes,No,42.8894829129,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.2438380455,301.55,No
id29734,Female,0,No,Yes,3.94,No,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,76.52,42.22,Yes
id29735,Male,0,Yes,No,38.1301999781,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.1012111199,1787.35,No
id29736,Male,0,No,Yes,48.2563883755,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,50.7402329726,4902.8,No
id29737,Female,1,Yes,Yes,0.01,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,116.96,284.17,Yes
id29738,Female,0,Yes,No,42.015380443,Yes,No,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4107402324,2686.05,No
id29739,Female,0,No,No,0.3,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,88.61,379.95,Yes
id29740,Female,1,Yes,No,65.5600656058,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,85.9494069403,20.35,No
id29741,Female,1,No,No,3.69,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,107.06,420.78,Yes
id29742,Female,0,No,No,1.52,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,77.56,313.65,Yes
id29743,Male,0,Yes,No,29.2299526127,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.6048936992,1329.2,No
id29744,Male,0,Yes,No,0.94,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,98.12,180.06,No
id29745,Male,0,No,Yes,26.3695531878,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,71.5428052014,202.9,No
id29746,Female,0,No,No,4.55,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,106.23,155.8,No
id29747,Male,0,Yes,No,46.9699605631,Yes,Yes,No,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,61.3526466237,1949.4,No
id29748,Male,0,Yes,No,29.1376938386,No,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,,86.2405942222,2896.4,
id29749,Male,0,Yes,Yes,19.1749965602,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.4250425873,1759.4,No
id29750,Male,0,No,No,3.04,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.1,282.94,No
id29751,Female,0,Yes,No,4.18,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,97.12,245.5,Yes
id29752,Male,0,Yes,No,4.72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.1,145.02,Yes
id29753,Female,1,Yes,Yes,26.4880182044,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),57.4185228749,5515.45,No
id29754,Female,0,Yes,No,1.82,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,118.15,424.41,Yes
id29755,Male,0,No,Yes,4.18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.8,9.04,No
id29756,Female,0,Yes,No,34.8973198755,No,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,89.3865369036,3473.4,No
id29757,Female,0,Yes,No,1.71,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,85.2,388.62,Yes
id29758,Female,0,No,No,26.0769678667,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.2605396601,356.65,No
id29759,Female,0,Yes,No,38.4755810653,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,58.3172522875,356.1,No
id29760,Female,0,No,No,4.78,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,103.3,109.01,No
id29761,Male,0,No,Yes,5.18,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,83.06,64.37,Yes
id29762,Male,0,No,Yes,3.33,No,No,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,74.79,51.51,No
id29763,Female,0,No,No,0.34,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,88.43,357.68,Yes
id29764,Male,0,Yes,No,2.39,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,81.65,90.57,Yes
id29765,Female,0,Yes,Yes,35.4069607866,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),47.2017575524,3379.25,No
id29766,Male,0,No,No,0.97,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,96.33,91.87,No
id29767,Male,0,No,No,5.07,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,108.03,91.26,No
id29768,Female,0,Yes,No,5.9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,81.08,268.4,No
id29769,Female,0,No,No,5.5,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,83.82,289.97,No
id29770,Male,0,Yes,No,3.57,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.14,15.41,Yes
id29771,Female,0,Yes,No,31.5635820875,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,42.4077948503,5714.25,No
id29772,Female,0,Yes,Yes,2.48,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,117.99,0.48,No
id29773,Female,1,Yes,No,4.59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.56,366.47,Yes
id29774,Male,0,Yes,No,1.13,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,77.94,469.62,Yes
id29775,Male,0,No,No,1.9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,97.87,223.74,Yes
id29776,Male,0,Yes,Yes,2.64,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,81.0,24.23,Yes
id29777,Female,0,No,No,26.8196113684,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8042645648,1430.05,No
id29778,Female,0,No,No,5.02,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,72.81,288.74,Yes
id29779,Female,1,No,No,10.21196519,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,68.6874191628,7382.25,No
id29780,Male,1,No,No,36.690570912,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Credit card (automatic),100.0879713236,839.65,No
id29781,Female,0,No,No,5.88,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,95.82,322.64,No
id29782,Male,0,No,Yes,2.81,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.77,11.94,No
id29783,Female,0,No,Yes,4.11,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.96,234.6,Yes
id29784,Male,1,Yes,No,2.8,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.15,495.39,No
id29785,Female,0,No,No,39.0447450193,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.0129740838,268.35,No
id29786,Male,0,No,Yes,2.55,Yes,No phone service,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.09,51.32,Yes
id29787,Male,0,Yes,No,31.806194231,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),97.2874697616,564.35,No
id29788,Male,0,Yes,Yes,2.86,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,94.13,107.23,No
id29789,Female,1,No,No,22.8074009624,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),56.5511789778,5969.3,No
id29790,Male,0,No,Yes,3.17,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,112.65,178.28,Yes
id29791,Female,0,No,Yes,4.74,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,105.27,26.09,Yes
id29792,Male,0,Yes,No,0.18,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,115.27,479.89,No
id29793,Male,0,Yes,Yes,2.43,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.99,135.3,No
id29794,Female,0,Yes,Yes,1.58,No,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,112.06,423.21,No
id29795,Female,0,Yes,Yes,34.2285298965,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.3625513981,3969.4,No
id29796,Male,0,Yes,Yes,45.0280838005,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.8130197621,4134.7,No
id29797,Female,0,No,Yes,33.8170168689,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),57.3009920565,3017.65,No
id29798,Male,0,No,No,3.03,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,77.38,229.44,No
id29799,Female,0,Yes,Yes,4.24,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.03,409.15,No
id29800,Female,0,No,No,3.0,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,111.09,460.48,No
id29801,Male,1,No,No,38.2596684684,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,90.4013287452,1397.3,No
id29802,Female,0,Yes,No,51.5830876721,Yes,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,62.8726639474,188.1,No
id29803,Male,0,No,No,0.89,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,116.7,202.34,No
id29804,Female,0,No,No,3.4,Yes,No,No,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,116.88,34.78,No
id29805,Female,0,Yes,Yes,34.264066758,Yes,No,DSL,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.589186889,6869.7,No
id29806,Female,1,Yes,No,1.91,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,88.82,201.89,Yes
id29807,Female,0,Yes,No,31.6414439835,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,70.9373309813,144.35,No
id29808,Female,0,Yes,No,40.5794315845,No,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),74.3126673251,2898.95,No
id29809,Female,0,Yes,No,51.4704718109,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),46.3211451242,3480,No
id29810,Female,1,No,Yes,32.0285237203,No,No,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.3805174646,1893.5,No
id29811,Female,0,No,Yes,22.0748965126,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.0798362777,7578.05,No
id29812,Female,0,Yes,No,35.2577545333,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Two year,No,Electronic check,87.5344563605,144,No
id29813,Male,0,No,No,46.900037207,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,51.499900548,916.75,No
id29814,Female,0,Yes,Yes,3.94,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,80.98,315.4,Yes
id29815,Female,0,Yes,Yes,47.4924036498,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.4154379368,1229.1,No
id29816,Female,0,Yes,No,1.67,No,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,184.21,Yes
id29817,Female,1,No,No,29.337465257,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,76.5177812252,471.85,No
id29818,Female,0,No,No,28.5129096823,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,36.9307495929,1212.1,No
id29819,Male,1,Yes,No,1.55,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,107.25,349.64,Yes
id29820,Male,0,No,No,3.06,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,104.93,155.35,Yes
id29821,Male,0,No,No,3.51,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,119.79,127.67,No
id29822,Male,0,No,No,56.5428783004,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),61.5323304324,70.45,No
id29823,Male,0,No,No,38.3253297461,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,44.3819598759,1917.1,No
id29824,Male,0,Yes,No,15.9113201101,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,43.3608983639,3410.6,No
id29825,Male,1,Yes,No,1.47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,78.83,233.28,Yes
id29826,Male,0,No,No,5.66,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,114.6,63.34,No
id29827,Female,0,Yes,No,3.0,Yes,No,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,90.41,437.11,No
id29828,Female,0,Yes,Yes,1.92,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,70.98,378.52,No
id29829,Female,0,Yes,No,1.86,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,97.4,223.91,Yes
id29830,Male,0,Yes,Yes,29.2329123889,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,54.5100241444,1662.05,No
id29831,Female,1,No,No,32.3094926889,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,One year,Yes,,73.1924997574,790.15,
id29832,Female,0,No,No,5.61,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,97.94,243.7,No
id29833,Female,0,Yes,No,24.7487512316,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),75.6809638011,2510.2,No
id29834,Female,0,Yes,Yes,4.49,No,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,100.86,60.25,Yes
id29835,Female,0,Yes,Yes,2.66,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,77.37,135.1,No
id29836,Female,1,Yes,No,1.44,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.27,376.48,Yes
id29837,Female,0,No,No,3.63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,110.78,449.83,Yes
id29838,Female,0,Yes,No,4.26,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,71.29,65.3,Yes
id29839,Female,0,No,Yes,32.4861667521,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,55.6190127928,847.25,No
